ID,Plot,State,Dom_SPP,Focal_SPP,Transplant,Type,PSF,Census,Date,Surv1,Height,Leaves,Tiller,Long,Short,Surv2,logMass.harv,logMass.both
5,19,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,1,6.8,,5,1.6,0.7,1,-0.1729281,-0.248232
6,19,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,13.6,,1,0.2,0.2,1,-1.2002226,-1.39493
7,23,S,BOGR,BOER,BOGR,Live,Away,14,16-Jun-16,,,,,,,,-1.54644,-0.97222
8,23,S,BOGR,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
9,23,S,BOGR,BOER,BOER,Sterile,Sterile,14,16-Jun-16,1,4,,3,1.1,1.1,1,-0.4688934,-0.8326696
10,23,S,BOGR,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
11,23,S,BOGR,BOGR,BOGR,Live,Home,14,16-Jun-16,1,3.9,,6,1.3,0.8,1,-0.2916279,-0.19611
12,23,S,BOGR,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
13,34,S,BOGR,BOER,BOGR,Live,Away,14,16-Jun-16,1,8.2,,7,0.8,0.3,1,-0.7265753,-0.930916
14,34,S,BOGR,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
15,34,S,BOGR,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
16,34,S,BOGR,BOGR,BOER,Live,Away,14,16-Jun-16,1,5.1,,6,1.7,0.9,1,-0.1482332,-0.4227645
17,34,S,BOGR,BOGR,BOGR,Live,Home,14,16-Jun-16,1,9,,2,1.8,0.7,1,-0.1196809,-0.21601
18,34,S,BOGR,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
19,36,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,1,5.8,,5,1.1,0.3,1,-0.6350634,-0.664134
20,36,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,1,11.7,,7,0.8,0.5,1,-0.7347739,-0.7435636
21,36,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
22,36,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
23,36,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,1,8.9,,2,0.6,0.2,0,-0.9997224,-1.029724
24,36,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,7.9,,5,2.1,0.9,1,0.199453,0.037622
25,49,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
26,49,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,1,4.8,,2,1,0.8,1,-0.6771498,-0.8660992
27,49,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
28,49,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
29,49,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
30,49,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
31,50,S,BOGR,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
32,50,S,BOGR,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
33,50,S,BOGR,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
34,50,S,BOGR,BOGR,BOER,Live,Away,14,16-Jun-16,,,,,,,,-1.67662,-1.226705
35,50,S,BOGR,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
36,50,S,BOGR,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,4,,2,0.8,0.3,0,-0.8895087,-0.660822
37,52,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
38,52,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,1,6.2,,3,0.3,0.3,1,-1.2468118,-1.0586058
39,52,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,,,,,,,,-1.67662,-1.226705
40,52,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
41,52,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
42,52,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,7.4,,7,0.7,0.6,1,-0.6521397,-0.748424
43,53,S,BOER,BOER,BOGR,Live,Away,14,16-Jun-16,1,8,,15,2.1,2.1,1,0.9949146,0.626686
44,53,S,BOER,BOER,BOER,Live,Home,14,16-Jun-16,1,5.8,,5,1.7,0.8,1,-0.2123585,-0.4460651
45,53,S,BOER,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
46,53,S,BOER,BOGR,BOER,Live,Away,14,16-Jun-16,1,14.8,,4,0.3,0.3,1,-1.1447576,-1.0573188
47,53,S,BOER,BOGR,BOGR,Live,Home,14,16-Jun-16,1,5.2,,3,1.6,0.7,1,-0.2373853,-0.14382
48,53,S,BOER,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
49,55,S,BOER,BOER,BOGR,Live,Away,14,16-Jun-16,1,4.8,,7,2.2,2.1,1,0.8201091,0.941348
50,55,S,BOER,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
51,55,S,BOER,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
52,55,S,BOER,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
53,55,S,BOER,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
54,55,S,BOER,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,15.8,,5,1.8,1.1,1,0.1976925,-0.321004
55,56,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,1,9.8,,2,0.8,0.3,1,-0.8375871,-0.923678
56,56,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
57,56,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,1,8.9,,5,0.9,0.4,1,-0.8009213,-0.7453004
58,56,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
59,56,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
60,56,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,9.8,,13,2.3,2.1,1,1.069648,0.661086
61,59,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,1,6.9,,3,0.6,0.4,1,-0.90191,-0.829518
62,59,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
63,59,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
64,59,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
65,59,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,1,5.9,,9,2.1,1.2,1,0.4177911,0.252736
66,59,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,,,,,,,,-1.54644,-0.97222
67,61,S,BOGR,BOER,BOGR,Live,Away,14,16-Jun-16,1,10,,2,2.3,2.1,1,0.7957014,0.827472
68,61,S,BOGR,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
69,61,S,BOGR,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
70,61,S,BOGR,BOGR,BOER,Live,Away,14,16-Jun-16,1,5,,1,1.6,0.6,0,-0.4648144,-0.6032146
71,61,S,BOGR,BOGR,BOGR,Live,Home,14,16-Jun-16,1,20.4,,3,1.6,0.7,1,-0.1013149,-0.832684
72,61,S,BOGR,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
73,67,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
74,67,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
75,67,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
76,67,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
77,67,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
78,67,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,6.7,,3,0.3,0.2,1,-1.1574805,-1.072084
79,69,S,BOGR,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
80,69,S,BOGR,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
81,69,S,BOGR,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
82,69,S,BOGR,BOGR,BOER,Live,Away,14,16-Jun-16,1,5.3,,4,1.2,1.1,1,-0.3778119,-0.7560178
83,69,S,BOGR,BOGR,BOGR,Live,Home,14,16-Jun-16,1,4.7,,8,1.7,1.1,1,0.1191494,0.09216
84,69,S,BOGR,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,4.4,,7,1.9,1.8,1,0.5174235,0.645088
85,77,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
86,77,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
87,77,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
88,77,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
89,77,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
90,77,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
91,79,S,BOER,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
92,79,S,BOER,BOER,BOER,Live,Home,14,16-Jun-16,1,5.8,,5,0.8,0.4,1,-0.8830494,-0.7766212
93,79,S,BOER,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
94,79,S,BOER,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
95,79,S,BOER,BOGR,BOGR,Live,Home,14,16-Jun-16,1,8.2,,4,0.5,0.2,1,-1.0102317,-1.071938
96,79,S,BOER,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,1,3.9,,2,0.4,0.2,1,-1.1532362,-0.8872
97,89,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
98,89,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
99,89,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
100,89,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
101,89,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
102,89,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
103,90,S,BOER,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
104,90,S,BOER,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
105,90,S,BOER,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
106,90,S,BOER,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
107,90,S,BOER,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
108,90,S,BOER,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
109,93,D,NA,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
110,93,D,NA,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
111,93,D,NA,BOER,BOER,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
112,93,D,NA,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
113,93,D,NA,BOGR,BOGR,Live,Home,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
114,93,D,NA,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
115,95,S,BOER,BOER,BOGR,Live,Away,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
116,95,S,BOER,BOER,BOER,Live,Home,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
117,95,S,BOER,BOER,BOER,Sterile,Sterile,14,16-Jun-16,1,5,,4,0.8,0.6,1,-0.8246286,-0.845685
118,95,S,BOER,BOGR,BOER,Live,Away,14,16-Jun-16,0,,,,,,0,-1.67662,-1.226705
119,95,S,BOER,BOGR,BOGR,Live,Home,14,16-Jun-16,1,4.2,,3,0.3,0.2,0,-1.1798605,-0.958784
120,95,S,BOER,BOGR,BOGR,Sterile,Sterile,14,16-Jun-16,0,,,,,,0,-1.54644,-0.97222
1,19,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
2,19,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
3,19,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
4,19,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
5,19,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,1,7.5,,4,1.8,0.6,1,-0.1282996,-0.242688
6,19,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,1,14.5,,2,0.2,0.2,1,-1.1670988,-1.451668
7,23,S,BOGR,BOER,BOGR,Live,Away,15,30-Jun-16,,,,,,,0,-1.54644,-0.97222
8,23,S,BOGR,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
9,23,S,BOGR,BOER,BOER,Sterile,Sterile,15,30-Jun-16,1,3.5,,3,1.2,0.8,0,-0.5549666,-0.7339871
10,23,S,BOGR,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
11,23,S,BOGR,BOGR,BOGR,Live,Home,15,30-Jun-16,1,3.6,,4,1.5,0.8,1,-0.2356937,-0.066538
12,23,S,BOGR,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
13,34,S,BOGR,BOER,BOGR,Live,Away,15,30-Jun-16,1,7.8,,8,1.3,0.4,1,-0.3878799,-0.65579
14,34,S,BOGR,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
15,34,S,BOGR,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
16,34,S,BOGR,BOGR,BOER,Live,Away,15,30-Jun-16,1,4.5,,8,1.7,1.2,1,0.0325037,-0.3969232
17,34,S,BOGR,BOGR,BOGR,Live,Home,15,30-Jun-16,1,6.6,,2,1.5,0.7,1,-0.3042964,-0.233356
18,34,S,BOGR,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
19,36,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,1,5.8,,5,0.9,0.2,1,-0.7891419,-0.810968
20,36,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,1,11.9,,6,1,0.3,1,-0.7399461,-0.6584762
21,36,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
22,36,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
23,36,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
24,36,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,1,8.6,,9,2.4,0.6,1,0.333144,-0.120062
25,49,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
26,49,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,1,5.1,,2,1.2,0.7,1,-0.6110351,-0.7610992
27,49,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
28,49,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
29,49,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
30,49,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
31,50,S,BOGR,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
32,50,S,BOGR,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
33,50,S,BOGR,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
34,50,S,BOGR,BOGR,BOER,Live,Away,15,30-Jun-16,,,,,,,,-1.67662,-1.226705
35,50,S,BOGR,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
36,50,S,BOGR,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,1,-1.54644,-0.97222
37,52,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
38,52,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,1,6.2,,3,0.8,0.6,1,-0.8389532,-0.888475
39,52,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,,,,,,,0,-1.67662,-1.226705
40,52,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
41,52,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
42,52,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,1,6.1,,6,1,0.6,1,-0.5257136,-0.547444
43,53,S,BOER,BOER,BOGR,Live,Away,15,30-Jun-16,1,8.8,,19,2.1,1.9,1,1.0116948,0.401114
44,53,S,BOER,BOER,BOER,Live,Home,15,30-Jun-16,1,5.9,,3,1.9,0.6,1,-0.2434929,-0.3982622
45,53,S,BOER,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
46,53,S,BOER,BOGR,BOER,Live,Away,15,30-Jun-16,1,15.3,,4,0.5,0.3,1,-1.0315278,-0.9705377
47,53,S,BOER,BOGR,BOGR,Live,Home,15,30-Jun-16,1,5.1,,5,1.6,0.5,1,-0.2787959,-0.296704
48,53,S,BOER,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
49,55,S,BOER,BOER,BOGR,Live,Away,15,30-Jun-16,1,3.9,,1,2.2,2,1,0.6163256,1.015078
50,55,S,BOER,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
51,55,S,BOER,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
52,55,S,BOER,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
53,55,S,BOER,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
54,55,S,BOER,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,1,15.8,,5,1.8,1.4,1,0.3336666,-0.13273
55,56,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,1,9.8,,3,0.9,0.6,1,-0.6221691,-0.709316
56,56,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
57,56,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,1,8.6,,6,0.6,0.5,1,-0.8963459,-0.8570417
58,56,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
59,56,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
60,56,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,1,11.7,,15,2.1,1.9,1,0.9373876,0.333486
61,59,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,1,6.5,,4,1,0.2,1,-0.7535656,-0.784704
62,59,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
63,59,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
64,59,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
65,59,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,1,5.1,,6,1.9,1.3,1,0.2719994,0.315524
66,59,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,,,,,,,0,-1.54644,-0.97222
67,61,S,BOGR,BOER,BOGR,Live,Away,15,30-Jun-16,1,9.6,,2,2.6,2.2,1,1.000576,1.034472
68,61,S,BOGR,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
69,61,S,BOGR,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
70,61,S,BOGR,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
71,61,S,BOGR,BOGR,BOGR,Live,Home,15,30-Jun-16,1,21.4,,4,1.8,1.1,1,0.2227567,-0.558846
72,61,S,BOGR,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
73,67,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
74,67,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
75,67,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
76,67,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
77,67,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
78,67,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,1,6.7,,2,0.3,0.2,1,-1.1825475,-1.056134
79,69,S,BOGR,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
80,69,S,BOGR,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
81,69,S,BOGR,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
82,69,S,BOGR,BOGR,BOER,Live,Away,15,30-Jun-16,1,6.7,,6,1.2,0.8,1,-0.4511192,-0.6344151
83,69,S,BOGR,BOGR,BOGR,Live,Home,15,30-Jun-16,1,5,,8,1.5,0.8,1,-0.1228929,-0.193786
84,69,S,BOGR,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,1,4.3,,10,2,1.5,1,0.5101321,0.455534
85,77,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
86,77,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
87,77,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
88,77,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
89,77,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
90,77,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
91,79,S,BOER,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
92,79,S,BOER,BOER,BOER,Live,Home,15,30-Jun-16,1,6,,6,0.5,0.5,1,-0.973998,-0.89048
93,79,S,BOER,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
94,79,S,BOER,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
95,79,S,BOER,BOGR,BOGR,Live,Home,15,30-Jun-16,1,9.5,,4,0.7,0.2,1,-0.8898403,-1.046778
96,79,S,BOER,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,1,4.3,,3,0.9,0.2,1,-0.8527039,-0.711088
97,89,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
98,89,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
99,89,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
100,89,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
101,89,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
102,89,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
103,90,S,BOER,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
104,90,S,BOER,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
105,90,S,BOER,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
106,90,S,BOER,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
107,90,S,BOER,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
108,90,S,BOER,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
109,93,D,NA,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
110,93,D,NA,BOER,BOER,Live,Home,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
111,93,D,NA,BOER,BOER,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
112,93,D,NA,BOGR,BOER,Live,Away,15,30-Jun-16,0,,,,,,0,-1.67662,-1.226705
113,93,D,NA,BOGR,BOGR,Live,Home,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
114,93,D,NA,BOGR,BOGR,Sterile,Sterile,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
115,95,S,BOER,BOER,BOGR,Live,Away,15,30-Jun-16,0,,,,,,0,-1.54644,-0.97222
